time;car_heading;bearing_to_goal_north;bearing_to_goal_front_of_car;latitude;longitude;distance
116470;325.831688;155.940480;-169.891208;43.610634;1.431310;30.668879
116490;325.831688;155.940480;-169.891208;43.610634;1.431310;30.668879
116530;327.644173;155.842320;-171.801852;43.610634;1.431309;30.692400
116550;327.644173;155.842320;-171.801852;43.610634;1.431309;30.692400
116590;327.644173;155.842320;-171.801852;43.610634;1.431309;30.692400
116620;327.644173;155.842320;-171.801852;43.610634;1.431309;30.692400
116650;327.644173;155.842320;-171.801852;43.610634;1.431309;30.692400
116670;322.429039;155.744311;-166.684728;43.610634;1.431308;30.716012
116690;322.429039;155.744311;-166.684728;43.610634;1.431308;30.716012
116710;322.429039;155.744311;-166.684728;43.610634;1.431308;30.716012
116750;324.953509;155.646453;-169.307056;43.610634;1.431308;30.739714
116770;324.953509;155.646453;-169.307056;43.610634;1.431308;30.739714
116790;324.953509;155.646453;-169.307056;43.610634;1.431308;30.739714
116810;324.953509;155.646453;-169.307056;43.610634;1.431308;30.739714
116840;324.953509;155.646453;-169.307056;43.610634;1.431308;30.739714
116870;342.423404;155.871688;173.448284;43.610638;1.431307;31.150132
116890;342.423404;155.871688;173.448284;43.610638;1.431307;31.150132
116910;342.423404;155.871688;173.448284;43.610638;1.431307;31.150132
116930;342.423404;155.871688;173.448284;43.610638;1.431307;31.150132
116960;325.831690;155.775095;-170.056594;43.610638;1.431306;31.173716
116990;325.831690;155.775095;-170.056594;43.610638;1.431306;31.173716
117010;325.831690;155.775095;-170.056594;43.610638;1.431306;31.173716
117040;324.093815;155.646533;-168.447282;43.610638;1.431305;31.205299
117060;324.093815;155.646533;-168.447282;43.610638;1.431305;31.205299
117110;324.093815;155.646533;-168.447282;43.610638;1.431305;31.205299
117140;323.252400;155.534255;-167.718146;43.610638;1.431304;31.233062
117160;323.252400;155.534255;-167.718146;43.610638;1.431304;31.233062
117180;323.252400;155.534255;-167.718146;43.610638;1.431304;31.233062
117210;323.252400;155.534255;-167.718146;43.610638;1.431304;31.233062
117230;323.252400;155.534255;-167.718146;43.610638;1.431304;31.233062
117260;327.644176;155.741590;-171.902586;43.610641;1.431304;31.647181
117280;327.644176;155.741590;-171.902586;43.610641;1.431304;31.647181
117300;327.644176;155.741590;-171.902586;43.610641;1.431304;31.647181
117330;327.644176;155.741590;-171.902586;43.610641;1.431304;31.647181
117360;326.728530;155.630795;-171.097735;43.610641;1.431303;31.674843
117380;326.728530;155.630795;-171.097735;43.610641;1.431303;31.674843
117400;326.728530;155.630795;-171.097735;43.610641;1.431303;31.674843
117430;322.429042;155.630795;-166.798248;43.610641;1.431303;31.674843
117460;322.429042;155.551774;-166.877269;43.610641;1.431302;31.694673
117480;322.429042;155.551774;-166.877269;43.610641;1.431302;31.694673
117500;322.429042;155.551774;-166.877269;43.610641;1.431302;31.694673
117530;322.429042;155.551774;-166.877269;43.610641;1.431302;31.694673
117550;325.831691;155.488628;-170.343063;43.610641;1.431302;31.710581
117580;325.831691;155.488628;-170.343063;43.610641;1.431302;31.710581
117630;325.831691;155.488628;-170.343063;43.610641;1.431302;31.710581
117650;326.728530;155.394029;-171.334501;43.610641;1.431301;31.734515
117680;326.728530;155.394029;-171.334501;43.610641;1.431301;31.734515
117700;326.728530;155.394029;-171.334501;43.610641;1.431301;31.734515
117720;326.728530;155.394029;-171.334501;43.610641;1.431301;31.734515
117740;326.728530;155.394029;-171.334501;43.610641;1.431301;31.734515
117770;338.960850;155.631100;176.670250;43.610645;1.431300;32.140428
117800;338.960850;155.631100;176.670250;43.610645;1.431300;32.140428
117820;338.960850;155.631100;176.670250;43.610645;1.431300;32.140428
117850;324.093819;155.553222;-168.540596;43.610645;1.431300;32.160258
117870;324.093819;155.553222;-168.540596;43.610645;1.431300;32.160258
117890;324.093819;155.553222;-168.540596;43.610645;1.431300;32.160258
117930;324.093819;155.553222;-168.540596;43.610645;1.431300;32.160258
117950;322.429044;155.522099;-166.906946;43.610645;1.431299;32.168206
117970;322.429044;155.522099;-166.906946;43.610645;1.431299;32.168206
117990;322.429044;155.522099;-166.906946;43.610645;1.431299;32.168206
118020;322.429044;155.522099;-166.906946;43.610645;1.431299;32.168206
118050;326.728532;155.413286;-171.315246;43.610645;1.431299;32.196101
118070;326.728532;155.413286;-171.315246;43.610645;1.431299;32.196101
118110;326.728532;155.413286;-171.315246;43.610645;1.431299;32.196101
118140;326.728532;155.413286;-171.315246;43.610645;1.431299;32.196101
118170;345.414879;155.662128;170.247249;43.610649;1.431298;32.598098
118190;345.414879;155.662128;170.247249;43.610649;1.431298;32.598098
118210;345.414879;155.662128;170.247249;43.610649;1.431298;32.598098
118230;345.414879;155.662128;170.247249;43.610649;1.431298;32.598098
118270;341.253020;155.554630;174.301609;43.610649;1.431297;32.625842
118290;341.253020;155.554630;174.301609;43.610649;1.431297;32.625842
118310;341.253020;155.554630;174.301609;43.610649;1.431297;32.625842
118330;341.253020;155.554630;174.301609;43.610649;1.431297;32.625842
118360;324.093820;155.447314;-168.646506;43.610649;1.431296;32.653701
118390;324.093820;155.447314;-168.646506;43.610649;1.431296;32.653701
118410;324.093820;155.447314;-168.646506;43.610649;1.431296;32.653701
118440;325.831695;155.370773;-170.460922;43.610649;1.431296;32.673671
118460;325.831695;155.370773;-170.460922;43.610649;1.431296;32.673671
118480;325.831695;155.370773;-170.460922;43.610649;1.431296;32.673671
118510;325.831695;155.370773;-170.460922;43.610649;1.431296;32.673671
118540;325.831695;155.370773;-170.460922;43.610649;1.431296;32.673671
118560;343.014399;155.616539;172.602140;43.610653;1.431295;33.075559
118580;343.014399;155.616539;172.602140;43.610653;1.431295;33.075559
118630;343.014399;155.616539;172.602140;43.610653;1.431295;33.075559
118660;327.644181;155.540871;-172.103310;43.610653;1.431295;33.095399
118680;327.644181;155.540871;-172.103310;43.610653;1.431295;33.095399
118700;327.644181;155.540871;-172.103310;43.610653;1.431295;33.095399
118720;327.644181;155.540871;-172.103310;43.610653;1.431295;33.095399
118760;323.252407;155.465294;-167.787113;43.610653;1.431294;33.115297
118780;323.252407;155.465294;-167.787113;43.610653;1.431294;33.115297
118800;323.252407;155.465294;-167.787113;43.610653;1.431294;33.115297
118830;347.250724;155.676787;168.426063;43.610657;1.431293;33.525314
118860;347.250724;155.676787;168.426063;43.610657;1.431293;33.525314
118880;347.250724;155.676787;168.426063;43.610657;1.431293;33.525314
118900;347.250724;155.676787;168.426063;43.610657;1.431293;33.525314
118920;347.250724;155.676787;168.426063;43.610657;1.431293;33.525314
118950;343.609138;155.676787;172.067649;43.610657;1.431293;33.525314
118970;343.609138;155.587171;171.978033;43.610657;1.431293;33.549073
119000;343.609138;155.587171;171.978033;43.610657;1.431293;33.549073
119020;343.609138;155.587171;171.978033;43.610657;1.431293;33.549073
119050;327.644183;155.587171;-172.057012;43.610657;1.431293;33.549073
119070;327.644183;155.497682;-172.146501;43.610657;1.431292;33.572914
119090;327.644183;155.497682;-172.146501;43.610657;1.431292;33.572914
119150;327.644183;155.497682;-172.146501;43.610657;1.431292;33.572914
119170;326.728537;155.408320;-171.320217;43.610657;1.431291;33.596838
119190;326.728537;155.408320;-171.320217;43.610657;1.431291;33.596838
119220;326.728537;155.408320;-171.320217;43.610657;1.431291;33.596838
119240;326.728537;155.408320;-171.320217;43.610657;1.431291;33.596838
119270;325.831698;155.319085;-170.512613;43.610657;1.431291;33.620842
119290;325.831698;155.319085;-170.512613;43.610657;1.431291;33.620842
119320;325.831700;155.529198;-170.302502;43.610661;1.431290;34.030542
119350;325.831700;155.529198;-170.302502;43.610661;1.431290;34.030542
119370;325.831700;155.529198;-170.302502;43.610661;1.431290;34.030542
119390;325.831700;155.529198;-170.302502;43.610661;1.431290;34.030542
119410;325.831700;155.529198;-170.302502;43.610661;1.431290;34.030542
119440;324.093826;155.411648;-168.682177;43.610661;1.431289;34.062419
119470;324.093826;155.411648;-168.682177;43.610661;1.431289;34.062419
119490;324.093826;155.411648;-168.682177;43.610661;1.431289;34.062419
119510;324.093826;155.411648;-168.682177;43.610661;1.431289;34.062419
119540;324.953521;155.411648;-169.541873;43.610661;1.431289;34.062419
119570;324.953521;155.338291;-169.615230;43.610661;1.431288;34.082414
119590;324.953521;155.338291;-169.615230;43.610661;1.431288;34.082414
119620;344.809481;155.559879;170.750398;43.610664;1.431288;34.488180
119660;344.809481;155.559879;170.750398;43.610664;1.431288;34.488180
119690;344.809481;155.559879;170.750398;43.610664;1.431288;34.488180
119710;344.809481;155.559879;170.750398;43.610664;1.431288;34.488180
119740;342.423411;155.501842;173.078431;43.610664;1.431287;34.504081
119760;342.423411;155.501842;173.078431;43.610664;1.431287;34.504081
119780;342.423411;155.501842;173.078431;43.610664;1.431287;34.504081
119810;342.423411;155.501842;173.078431;43.610664;1.431287;34.504081
119840;342.423411;155.501842;173.078431;43.610664;1.431287;34.504081
119860;340.098643;155.443858;175.345216;43.610664;1.431287;34.520018
119880;340.098643;155.443858;175.345216;43.610664;1.431287;34.520018
119900;340.098643;155.443858;175.345216;43.610664;1.431287;34.520018
119920;340.098643;155.443858;175.345216;43.610664;1.431287;34.520018
119960;325.831702;155.385929;-170.445773;43.610664;1.431286;34.535990
119980;325.831702;155.385929;-170.445773;43.610664;1.431286;34.535990
120000;325.831702;155.385929;-170.445773;43.610664;1.431286;34.535990
120020;325.831702;155.385929;-170.445773;43.610664;1.431286;34.535990
120060;346.635619;155.618420;168.982802;43.610668;1.431286;34.937899
120080;346.635619;155.618420;168.982802;43.610668;1.431286;34.937899
120100;346.635619;155.618420;168.982802;43.610668;1.431286;34.937899
120120;346.635619;155.618420;168.982802;43.610668;1.431286;34.937899
120180;342.423412;155.518150;173.094738;43.610668;1.431285;34.965687
120200;342.423412;155.518150;173.094738;43.610668;1.431285;34.965687
120230;342.423412;155.518150;173.094738;43.610668;1.431285;34.965687
120250;327.644188;155.446626;-172.197561;43.610668;1.431284;34.985600
120270;327.644188;155.446626;-172.197561;43.610668;1.431284;34.985600
120300;327.644188;155.446626;-172.197561;43.610668;1.431284;34.985600
120330;327.644188;155.446626;-172.197561;43.610668;1.431284;34.985600
120350;326.728542;155.375184;-171.353358;43.610668;1.431284;35.005568
120370;326.728542;155.375184;-171.353358;43.610668;1.431284;35.005568
120390;326.728542;155.375184;-171.353358;43.610668;1.431284;35.005568
120420;326.728542;155.375184;-171.353358;43.610668;1.431284;35.005568
120450;342.423413;155.562296;173.138883;43.610672;1.431283;35.419349
120470;342.423413;155.562296;173.138883;43.610672;1.431283;35.419349
120490;342.423413;155.562296;173.138883;43.610672;1.431283;35.419349
120510;342.423413;155.562296;173.138883;43.610672;1.431283;35.419349
120550;342.423413;155.562296;173.138883;43.610672;1.431283;35.419349
120570;324.953526;155.463432;-169.490094;43.610672;1.431282;35.447196
120590;324.953526;155.463432;-169.490094;43.610672;1.431282;35.447196
120610;324.953526;155.463432;-169.490094;43.610672;1.431282;35.447196
120630;324.953526;155.463432;-169.490094;43.610672;1.431282;35.447196
120690;326.728543;155.392910;-171.335634;43.610672;1.431282;35.467151
120710;326.728543;155.392910;-171.335634;43.610672;1.431282;35.467151
120740;326.728543;155.322467;-171.406076;43.610672;1.431281;35.487159
120770;326.728543;155.322467;-171.406076;43.610672;1.431281;35.487159
120790;326.728543;155.322467;-171.406076;43.610672;1.431281;35.487159
120810;326.728543;155.322467;-171.406076;43.610672;1.431281;35.487159
120840;326.728543;155.322467;-171.406076;43.610672;1.431281;35.487159
120860;342.423414;155.549508;173.126094;43.610676;1.431280;35.888905
120890;342.423414;155.549508;173.126094;43.610676;1.431280;35.888905
120910;342.423414;155.549508;173.126094;43.610676;1.431280;35.888905
120930;342.423414;155.549508;173.126094;43.610676;1.431280;35.888905
120960;340.098646;155.493740;175.395094;43.610676;1.431280;35.904812
120980;340.098646;155.493740;175.395094;43.610676;1.431280;35.904812
121010;340.098646;155.493740;175.395094;43.610676;1.431280;35.904812
121030;340.098646;155.493740;175.395094;43.610676;1.431280;35.904812
121060;325.831707;155.424099;-170.407607;43.610676;1.431279;35.924743
121080;325.831707;155.424099;-170.407607;43.610676;1.431279;35.924743
121110;325.831707;155.424099;-170.407607;43.610676;1.431279;35.924743
121140;349.113572;155.647280;166.533709;43.610680;1.431279;36.326735
121180;349.113572;155.647280;166.533709;43.610680;1.431279;36.326735
121200;349.113572;155.647280;166.533709;43.610680;1.431279;36.326735
121230;349.113572;155.647280;166.533709;43.610680;1.431279;36.326735
121260;346.023636;155.578364;169.554728;43.610680;1.431278;36.346549
121280;346.023636;155.578364;169.554728;43.610680;1.431278;36.346549
121300;346.023636;155.578364;169.554728;43.610680;1.431278;36.346549
121320;346.023636;155.578364;169.554728;43.610680;1.431278;36.346549
121360;342.423415;155.495764;173.072348;43.610680;1.431278;36.370395
121380;342.423415;155.495764;173.072348;43.610680;1.431278;36.370395
121400;342.423415;155.495764;173.072348;43.610680;1.431278;36.370395
121420;342.423415;155.495764;173.072348;43.610680;1.431278;36.370395
121450;342.423415;155.495764;173.072348;43.610680;1.431278;36.370395
121470;325.831708;155.413272;-170.418436;43.610680;1.431277;36.394317
121500;325.831708;155.413272;-170.418436;43.610680;1.431277;36.394317
121520;325.831708;155.413272;-170.418436;43.610680;1.431277;36.394317
121550;343.014407;155.606502;172.592095;43.610683;1.431276;36.804202
121570;343.014407;155.606502;172.592095;43.610683;1.431276;36.804202
121590;343.014407;155.606502;172.592095;43.610683;1.431276;36.804202
121630;343.014407;155.606502;172.592095;43.610683;1.431276;36.804202
121650;325.831710;155.511322;-170.320388;43.610683;1.431275;36.831999
121690;325.831710;155.511322;-170.320388;43.610683;1.431275;36.831999
121720;325.831710;155.511322;-170.320388;43.610683;1.431275;36.831999
121750;324.093836;155.416285;-168.677551;43.610683;1.431275;36.859898
121770;324.093836;155.416285;-168.677551;43.610683;1.431275;36.859898
121790;324.093836;155.416285;-168.677551;43.610683;1.431275;36.859898
121810;324.093836;155.416285;-168.677551;43.610683;1.431275;36.859898
121850;324.093836;155.416285;-168.677551;43.610683;1.431275;36.859898
121870;326.728548;155.375599;-171.352949;43.610683;1.431274;36.871886
121890;326.728548;155.375599;-171.352949;43.610683;1.431274;36.871886
121910;326.728548;155.375599;-171.352949;43.610683;1.431274;36.871886
121930;326.728548;155.375599;-171.352949;43.610683;1.431274;36.871886
121970;324.953531;155.348490;-169.605041;43.610683;1.431274;36.879888
121990;324.953531;155.348490;-169.605041;43.610683;1.431274;36.879888
122020;341.253031;155.348490;174.095459;43.610683;1.431274;36.879888
122040;341.253031;155.553341;174.300310;43.610687;1.431273;37.285658
122060;341.253031;155.553341;174.300310;43.610687;1.431273;37.285658
122090;341.253031;155.553341;174.300310;43.610687;1.431273;37.285658
122120;341.253031;155.553341;174.300310;43.610687;1.431273;37.285658
122140;326.728550;155.486246;-171.242304;43.610687;1.431273;37.305543
122160;326.728550;155.486246;-171.242304;43.610687;1.431273;37.305543
122210;326.728550;155.486246;-171.242304;43.610687;1.431273;37.305543
122240;323.252423;155.432622;-167.819801;43.610687;1.431272;37.321488
122260;323.252423;155.432622;-167.819801;43.610687;1.431272;37.321488
122280;323.252423;155.432622;-167.819801;43.610687;1.431272;37.321488
122310;323.252423;155.432622;-167.819801;43.610687;1.431272;37.321488
122340;323.252423;155.432622;-167.819801;43.610687;1.431272;37.321488
122360;347.250731;155.620894;168.370163;43.610691;1.431272;37.731409
122380;347.250731;155.620894;168.370163;43.610691;1.431272;37.731409
122400;347.250731;155.620894;168.370163;43.610691;1.431272;37.731409
122430;347.250731;155.620894;168.370163;43.610691;1.431272;37.731409
122460;343.609147;155.541297;171.932149;43.610691;1.431271;37.755215
122480;343.609147;155.541297;171.932149;43.610691;1.431271;37.755215
122500;343.609147;155.541297;171.932149;43.610691;1.431271;37.755215
122530;325.831713;155.541297;-170.290417;43.610691;1.431271;37.755215
122560;325.831713;155.422089;-170.409624;43.610691;1.431270;37.791061
122580;325.831713;155.422089;-170.409624;43.610691;1.431270;37.791061
122600;325.831713;155.422089;-170.409624;43.610691;1.431270;37.791061
122630;324.953535;155.422089;-169.531446;43.610691;1.431270;37.791061
122650;324.953535;155.342743;-169.610792;43.610691;1.431269;37.815048
122680;324.953535;155.342743;-169.610792;43.610691;1.431269;37.815048
122730;324.953535;155.342743;-169.610792;43.610691;1.431269;37.815048
122750;339.527650;155.529548;176.001898;43.610695;1.431268;38.224774
122780;339.527650;155.529548;176.001898;43.610695;1.431268;38.224774
122800;339.527650;155.529548;176.001898;43.610695;1.431268;38.224774
122820;339.527650;155.529548;176.001898;43.610695;1.431268;38.224774
122850;339.527650;155.529548;176.001898;43.610695;1.431268;38.224774
122870;324.093841;155.464113;-168.629728;43.610695;1.431268;38.244677
122890;324.093841;155.464113;-168.629728;43.610695;1.431268;38.244677
122920;324.093841;155.464113;-168.629728;43.610695;1.431268;38.244677
122950;324.093841;155.464113;-168.629728;43.610695;1.431268;38.244677
122970;324.093841;155.385681;-168.708160;43.610695;1.431267;38.268625
122990;324.093841;155.385681;-168.708160;43.610695;1.431267;38.268625
123010;324.093841;155.385681;-168.708160;43.610695;1.431267;38.268625
123050;327.644199;155.320397;-172.323802;43.610695;1.431266;38.288638
123070;327.644199;155.320397;-172.323802;43.610695;1.431266;38.288638
123090;327.644199;155.320397;-172.323802;43.610695;1.431266;38.288638
123110;327.644199;155.320397;-172.323802;43.610695;1.431266;38.288638
123150;343.014411;155.518084;172.503673;43.610699;1.431266;38.694334
123170;343.014411;155.518084;172.503673;43.610699;1.431266;38.694334
123190;343.014411;155.518084;172.503673;43.610699;1.431266;38.694334
123240;343.014411;155.518084;172.503673;43.610699;1.431266;38.694334
123270;340.098653;155.453449;175.354796;43.610699;1.431265;38.714245
123290;340.098653;155.453449;175.354796;43.610699;1.431265;38.714245
123320;326.728555;155.414700;-171.313855;43.610699;1.431265;38.726216
123340;326.728555;155.414700;-171.313855;43.610699;1.431265;38.726216
123360;326.728555;155.414700;-171.313855;43.610699;1.431265;38.726216
123390;326.728555;155.414700;-171.313855;43.610699;1.431265;38.726216
123420;326.728555;155.414700;-171.313855;43.610699;1.431265;38.726216
123440;327.644201;155.363072;-172.281129;43.610699;1.431264;38.742203
123460;327.644201;155.363072;-172.281129;43.610699;1.431264;38.742203
123480;327.644201;155.363072;-172.281129;43.610699;1.431264;38.742203
123510;327.644201;155.363072;-172.281129;43.610699;1.431264;38.742203
123540;345.414892;155.363072;169.948180;43.610699;1.431264;38.742203
123560;345.414892;155.545240;170.130348;43.610703;1.431264;39.151968
123580;345.414892;155.545240;170.130348;43.610703;1.431264;39.151968
123600;345.414892;155.545240;170.130348;43.610703;1.431264;39.151968
123640;345.414892;155.545240;170.130348;43.610703;1.431264;39.151968
123660;342.423422;155.481346;173.057924;43.610703;1.431263;39.171858
123680;342.423422;155.481346;173.057924;43.610703;1.431263;39.171858
123700;342.423422;155.481346;173.057924;43.610703;1.431263;39.171858
123760;327.644202;155.417517;-172.226685;43.610703;1.431262;39.191797
123780;327.644202;155.417517;-172.226685;43.610703;1.431262;39.191797
123800;327.644202;155.417517;-172.226685;43.610703;1.431262;39.191797
123820;327.644202;155.417517;-172.226685;43.610703;1.431262;39.191797
123860;325.831719;155.328266;-170.503453;43.610703;1.431262;39.219792
123880;325.831719;155.328266;-170.503453;43.610703;1.431262;39.219792
123900;325.831719;155.328266;-170.503453;43.610703;1.431262;39.219792
123930;342.423423;155.328266;172.904843;43.610703;1.431262;39.219792
123950;342.423423;155.521227;173.097805;43.610706;1.431261;39.625502
123980;342.423423;155.521227;173.097805;43.610706;1.431261;39.625502
124000;342.423423;155.521227;173.097805;43.610706;1.431261;39.625502
124020;342.423423;155.521227;173.097805;43.610706;1.431261;39.625502
124050;340.098655;155.470727;175.372072;43.610706;1.431261;39.641425
124070;340.098655;155.470727;175.372072;43.610706;1.431261;39.641425
124100;340.098655;155.470727;175.372072;43.610706;1.431261;39.641425
124120;340.098655;155.470727;175.372072;43.610706;1.431261;39.641425
124150;325.831720;155.470727;-170.360993;43.610706;1.431261;39.641425
124170;325.831720;155.420268;-170.411452;43.610706;1.431260;39.657378
124200;325.831720;155.420268;-170.411452;43.610706;1.431260;39.657378
124230;348.489834;155.610190;167.120355;43.610710;1.431260;40.063297
124270;348.489834;155.610190;167.120355;43.610710;1.431260;40.063297
124290;348.489834;155.610190;167.120355;43.610710;1.431260;40.063297
124310;348.489834;155.610190;167.120355;43.610710;1.431260;40.063297
124350;348.489834;155.610190;167.120355;43.610710;1.431260;40.063297
124370;346.023642;155.560206;169.536564;43.610710;1.431259;40.079165
124390;346.023642;155.560206;169.536564;43.610710;1.431259;40.079165
124410;346.023642;155.560206;169.536564;43.610710;1.431259;40.079165
124440;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124470;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124490;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124510;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124550;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124570;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124590;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124610;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124640;343.014414;155.497782;172.483368;43.610710;1.431258;40.099043
124670;346.023643;155.647751;169.624108;43.610714;1.431257;40.517000
124690;346.023643;155.647751;169.624108;43.610714;1.431257;40.517000
124710;346.023643;155.647751;169.624108;43.610714;1.431257;40.517000
124740;342.423425;155.573607;173.150182;43.610714;1.431257;40.540779
124790;342.423425;155.573607;173.150182;43.610714;1.431257;40.540779
124820;342.423425;155.573607;173.150182;43.610714;1.431257;40.540779
124840;325.831724;155.487216;-170.344508;43.610714;1.431256;40.568607
124860;325.831724;155.487216;-170.344508;43.610714;1.431256;40.568607
124900;324.953545;155.487216;-169.466329;43.610714;1.431256;40.568607
124920;324.953545;155.425580;-169.527965;43.610714;1.431255;40.588541
124940;324.953545;155.425580;-169.527965;43.610714;1.431255;40.588541
124960;324.953545;155.425580;-169.527965;43.610714;1.431255;40.588541
124990;324.953545;155.425580;-169.527965;43.610714;1.431255;40.588541
125020;340.673810;155.611136;174.937325;43.610718;1.431255;40.994466
125040;340.673810;155.611136;174.937325;43.610718;1.431255;40.994466
125060;340.673810;155.611136;174.937325;43.610718;1.431255;40.994466
125080;340.673810;155.611136;174.937325;43.610718;1.431255;40.994466
125110;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125140;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125160;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125180;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125200;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125230;338.398369;155.562286;177.163917;43.610718;1.431254;41.010334
125260;324.093851;155.501278;-168.592573;43.610718;1.431254;41.030210
125300;324.093851;155.501278;-168.592573;43.610718;1.431254;41.030210
125330;324.093851;155.501278;-168.592573;43.610718;1.431254;41.030210
125360;324.093851;155.428146;-168.665705;43.610718;1.431253;41.054122
125380;324.093851;155.428146;-168.665705;43.610718;1.431253;41.054122
125400;324.093851;155.428146;-168.665705;43.610718;1.431253;41.054122
125420;324.093851;155.428146;-168.665705;43.610718;1.431253;41.054122
125450;344.809495;155.623674;170.814179;43.610722;1.431252;41.456089
125480;344.809495;155.623674;170.814179;43.610722;1.431252;41.456089
125500;344.809495;155.623674;170.814179;43.610722;1.431252;41.456089
125520;344.809495;155.623674;170.814179;43.610722;1.431252;41.456089
125550;342.423427;155.623674;173.200247;43.610722;1.431252;41.456089
125570;342.423427;155.575363;173.151936;43.610722;1.431252;41.471949
125590;342.423427;155.575363;173.151936;43.610722;1.431252;41.471949
125620;342.423427;155.575363;173.151936;43.610722;1.431252;41.471949
125650;342.423427;155.575363;173.151936;43.610722;1.431252;41.471949
125670;340.098660;155.527090;175.428430;43.610722;1.431252;41.487837
125690;340.098660;155.527090;175.428430;43.610722;1.431252;41.487837
125730;349.113580;155.707678;166.594098;43.610725;1.431251;41.893991
125750;349.113580;155.707678;166.594098;43.610725;1.431251;41.893991
125770;349.113580;155.707678;166.594098;43.610725;1.431251;41.893991
125820;349.113580;155.707678;166.594098;43.610725;1.431251;41.893991
125850;345.414897;155.635935;170.221038;43.610725;1.431250;41.917714
125870;345.414897;155.635935;170.221038;43.610725;1.431250;41.917714
125890;345.414897;155.635935;170.221038;43.610725;1.431250;41.917714
125910;345.414897;155.635935;170.221038;43.610725;1.431250;41.917714
125940;345.414897;155.635935;170.221038;43.610725;1.431250;41.917714
125970;341.253042;155.552339;174.299296;43.610725;1.431249;41.945474
125990;341.253042;155.552339;174.299296;43.610725;1.431249;41.945474
126010;341.253042;155.552339;174.299296;43.610725;1.431249;41.945474
126030;341.253042;155.552339;174.299296;43.610725;1.431249;41.945474
126060;326.728567;155.468853;-171.259714;43.610725;1.431249;41.973323
126090;326.728567;155.468853;-171.259714;43.610725;1.431249;41.973323
126110;326.728567;155.468853;-171.259714;43.610725;1.431249;41.973323
126130;326.728567;155.468853;-171.259714;43.610725;1.431249;41.973323
126160;340.098662;155.624292;175.525630;43.610729;1.431248;42.387259
126180;340.098662;155.624292;175.525630;43.610729;1.431248;42.387259
126220;340.098662;155.624292;175.525630;43.610729;1.431248;42.387259
126240;323.252442;155.553431;-167.699011;43.610729;1.431247;42.411058
126260;323.252442;155.553431;-167.699011;43.610729;1.431247;42.411058
126280;323.252442;155.553431;-167.699011;43.610729;1.431247;42.411058
126340;326.728568;155.553431;-171.175138;43.610729;1.431247;42.411058
126360;326.728568;155.529828;-171.198740;43.610729;1.431247;42.419005
126380;326.728568;155.529828;-171.198740;43.610729;1.431247;42.419005
126400;326.728568;155.529828;-171.198740;43.610729;1.431247;42.419005
126420;326.728568;155.529828;-171.198740;43.610729;1.431247;42.419005
126460;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126480;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126500;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126520;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126560;347.250739;155.706463;168.455724;43.610733;1.431246;42.825161
126580;347.250739;155.706463;168.455724;43.610733;1.431246;42.825161
126600;347.250739;155.706463;168.455724;43.610733;1.431246;42.825161
126620;347.250739;155.706463;168.455724;43.610733;1.431246;42.825161
126650;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126670;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126700;347.868849;155.718168;167.849319;43.610733;1.431246;42.821213
126730;346.635633;155.718168;169.082535;43.610733;1.431246;42.821213
126750;346.635633;155.694761;169.059128;43.610733;1.431246;42.829110
126770;346.635633;155.694761;169.059128;43.610733;1.431246;42.829110
126790;346.635633;155.694761;169.059128;43.610733;1.431246;42.829110
126850;357.408981;155.949472;158.540491;43.610737;1.431246;43.208215
126870;357.408981;155.949472;158.540491;43.610737;1.431246;43.208215
126900;357.408981;155.949472;158.540491;43.610737;1.431246;43.208215
126930;352.906306;155.868170;162.961864;43.610737;1.431245;43.235638
126950;352.906306;155.868170;162.961864;43.610737;1.431245;43.235638
126970;352.906306;155.868170;162.961864;43.610737;1.431245;43.235638
127000;352.906306;155.868170;162.961864;43.610737;1.431245;43.235638
127020;347.868850;155.775380;167.906530;43.610737;1.431244;43.267086
127050;347.868850;155.775380;167.906530;43.610737;1.431244;43.267086
127080;347.868850;155.775380;167.906530;43.610737;1.431244;43.267086
127100;343.609159;155.694299;172.085140;43.610737;1.431244;43.294695
127120;343.609159;155.694299;172.085140;43.610737;1.431244;43.294695
127140;343.609159;155.694299;172.085140;43.610737;1.431244;43.294695
127160;343.609159;155.694299;172.085140;43.610737;1.431244;43.294695
